Title,URL
P-kok Planet,https://www.google.com/maps/place/P-kok+Planet/data=!4m2!3m1!1s0x808580acc8d62bb1:0x86b72f9df8faf3a8
Gai Chicken Rice,https://www.google.com/maps/place/Gai+Chicken+Rice/data=!4m2!3m1!1s0x808f7f07c7d5b10f:0x3cbd65bbef63d64a
La Taqueria,https://www.google.com/maps/place/La+Taqueria/data=!4m2!3m1!1s0x808f7e46d50136ad:0x21fce96ce541e475
John Hinkel Park,https://www.google.com/maps/place/John+Hinkel+Park/data=!4m2!3m1!1s0x808579530f3f27e3:0x839ecd2bfddc88d9
Farley's Coffeehouse,https://www.google.com/maps/place/Farley's+Coffeehouse/data=!4m2!3m1!1s0x808f7fca2b0e01f3:0x750ccf47ac99c991
Oink & Oscar Sandwich Shop,https://www.google.com/maps/place/Oink+%26+Oscar+Sandwich+Shop/data=!4m2!3m1!1s0x80858173c52b63d7:0x776615d4364696b6
Firefly Restaurant,https://www.google.com/maps/place/Firefly+Restaurant/data=!4m2!3m1!1s0x808f7e0c3494f5a1:0xad06a5d42fd20c9d
Bar 821,https://www.google.com/maps/place/Bar+821/data=!4m2!3m1!1s0x808580b1b6793991:0x33f7ff9d575d396d
Destination Baking Company,https://www.google.com/maps/place/Destination+Baking+Company/data=!4m2!3m1!1s0x808f7e6381aed5a1:0x1d22dea2bb8dcce5
Glen Park Cafe,https://www.google.com/maps/place/Glen+Park+Cafe/data=!4m2!3m1!1s0x808f7fa65f1b9ad1:0x5664a8b4a619752a
Freddies Lifestyle Shop,https://www.google.com/maps/place/Freddies+Lifestyle+Shop/data=!4m2!3m1!1s0x8085797bb34486e3:0x4b4242b7df0a9952
Gilroy Gardens Family Theme Park,https://www.google.com/maps/place/Gilroy+Gardens+Family+Theme+Park/data=!4m2!3m1!1s0x808e1df89d8c43e1:0x3667230a2c7a94ff
Roxie Market & Deli,https://www.google.com/maps/place/Roxie+Market+%26+Deli/data=!4m2!3m1!1s0x8085875ef95c6db7:0x920ed3ac54742b94
Stable Cafe,https://www.google.com/maps/place/Stable+Cafe/data=!4m2!3m1!1s0x808f7e3ad9e32f0d:0x853feb5942aa54c7
Foreign Cinema,https://www.google.com/maps/place/Foreign+Cinema/data=!4m2!3m1!1s0x808f7e3ec8cb0b3f:0x2f54db460b3cf3d9
South Berkeley Farmers' Market,https://www.google.com/maps/place/South+Berkeley+Farmers'+Market/data=!4m2!3m1!1s0x80857e7a3ba592cf:0x39ee8691293e4a43
Tea House Spa,https://www.google.com/maps/place/Tea+House+Spa/data=!4m2!3m1!1s0x808e4027f1637545:0x6bfb9aa3da5d39dd
78 Gough St,https://www.google.com/maps/place/78+Gough+St/data=!4m2!3m1!1s0x8085809fa70b90c1:0xf235de544a9c35cb
Stookey's Club Moderne,https://www.google.com/maps/place/Stookey's+Club+Moderne/data=!4m2!3m1!1s0x8085808deddaff21:0x9a7f20830da23bb9
Key Klub,https://www.google.com/maps/place/Key+Klub/data=!4m2!3m1!1s0x808581b282f79dc7:0x2ef1b989c9edc77
Joodooboo,https://www.google.com/maps/place/Joodooboo/data=!4m2!3m1!1s0x80857f1d4794619b:0x435cb26d1b3b0b6f
Boa's CVC,https://www.google.com/maps/place/Boa's+CVC/data=!4m2!3m1!1s0x8085870023a88b1f:0x34187a387bf8677d
Point Lobos State Natural Reserve,https://www.google.com/maps/place/Point+Lobos+State+Natural+Reserve/data=!4m2!3m1!1s0x808de88b727944c7:0xfc45d2b0213831ca
Butter & Crumble,https://www.google.com/maps/place/Butter+%26+Crumble/data=!4m2!3m1!1s0x808581c387a8b12f:0x786e8f4be25357e2
b. patisserie,https://www.google.com/maps/place/b.+patisserie/data=!4m2!3m1!1s0x808580c961a0d5e7:0xea755410f0b98bb
5032 Telegraph Ave,https://www.google.com/maps/place/5032+Telegraph+Ave/data=!4m2!3m1!1s0x80857de1024fae4b:0x7dee30e2abd4b84f
Love in Haight Fairy Garden,https://www.google.com/maps/place/Love+in+Haight+Fairy+Garden/data=!4m2!3m1!1s0x8085810041665445:0x41dc52458f222c0f
1120 Masonic Ave,https://www.google.com/maps/place/1120+Masonic+Ave/data=!4m2!3m1!1s0x808580acdd62d3a9:0xa7ccf0621faf4759
Green House Bakery,https://www.google.com/maps/place/Green+House+Bakery/data=!4m2!3m1!1s0x808f878e31593a1d:0xe1bab5de7dd128e9
Salvio St,https://www.google.com/maps/place/Salvio+St/data=!4m2!3m1!1s0x80856724925ac7df:0xfd04ddb6034e878d
Green Apple Books on the Park,https://www.google.com/maps/place/Green+Apple+Books+on+the+Park/data=!4m2!3m1!1s0x8085875d1cdd79db:0x89c524ac6c20af6c
Jalebi Street,https://www.google.com/maps/place/Jalebi+Street/data=!4m2!3m1!1s0x808fb70077351d93:0xec9b66d357808bd2
Caffè Panna,https://www.google.com/maps/place/Caff%C3%A8+Panna/data=!4m2!3m1!1s0x89c259c3202e4ca5:0xcda02870d8b15706
Habana Express Cuban Restaurant & Bakery,https://www.google.com/maps/place/Habana+Express+Cuban+Restaurant+%26+Bakery/data=!4m2!3m1!1s0x8085613bc38e8e5f:0x39489dc1b8d56cb0
Mucky Duck,https://www.google.com/maps/place/Mucky+Duck/data=!4m2!3m1!1s0x8085875c4ae8ead1:0xcfc96286391205a0
Sunset Cantina,https://www.google.com/maps/place/Sunset+Cantina/data=!4m2!3m1!1s0x808587f3272e7afd:0x740b4678db4400c6
Prelinger Library,https://www.google.com/maps/place/Prelinger+Library/data=!4m2!3m1!1s0x808f7e29d4748bf9:0xa6075679951cd798
Hella Bagels,https://www.google.com/maps/place/Hella+Bagels/data=!4m2!3m1!1s0x80857980181a8e25:0x8610b5b6909f640a
371 17th St,https://www.google.com/maps/place/371+17th+St/data=!4m2!3m1!1s0x808f80b30948bf8d:0x55434b37024975b7
Problem Library,https://www.google.com/maps/place/Problem+Library/data=!4m2!3m1!1s0x8085876636291d67:0x258c270efc1c1b80
Educated Palate Bakeshop,https://www.google.com/maps/place/Educated+Palate+Bakeshop/data=!4m2!3m1!1s0x808580864c51b4cf:0xec5e783b8fa06b98
Simurgh Bakery & Cafe,https://www.google.com/maps/place/Simurgh+Bakery+%26+Cafe/data=!4m2!3m1!1s0x80857fc6d3bf1055:0x1000509448738789
Dogpatch Games,https://www.google.com/maps/place/Dogpatch+Games/data=!4m2!3m1!1s0x808f7f3efaf98cdf:0x4225b2e8254da614
Rising Star Laundry,https://www.google.com/maps/place/Rising+Star+Laundry/data=!4m2!3m1!1s0x80858785ad3fdeb1:0x1b75a6ad9f852ede
Crane Cove Park,https://www.google.com/maps/place/Crane+Cove+Park/data=!4m2!3m1!1s0x808f7f456d8bd8b3:0x8cd30c103b808354
Big Sur River Inn,https://www.google.com/maps/place/Big+Sur+River+Inn/data=!4m2!3m1!1s0x808d8fe2f9455757:0x49db56e7b5c79aab
Bolerium Books,https://www.google.com/maps/place/Bolerium+Books/data=!4m2!3m1!1s0x808f7e234cd7a48b:0xe7cb2f16cba8f996
Point Richmond Fairy Houses,https://www.google.com/maps/place/Point+Richmond+Fairy+Houses/data=!4m2!3m1!1s0x808583a9dbe10c99:0x528cf1f05ef85a4
Cottage Industry,https://www.google.com/maps/place/Cottage+Industry/data=!4m2!3m1!1s0x808580c5e1fbd691:0x6c1e3def954c4f03
Mount Olympus Park,https://www.google.com/maps/place/Mount+Olympus+Park/data=!4m2!3m1!1s0x808f7e0016e3e8ff:0x1311b3a7c27485f6
Enclos,https://www.google.com/maps/place/Enclos/data=!4m2!3m1!1s0x8085afc26d5e4c29:0x51b79cd50277adb0
Poppy Ln,https://www.google.com/maps/place/Poppy+Ln/data=!4m2!3m1!1s0x808f7e65250266dd:0x7e73b9d924fd9327
The Nosh Box,https://www.google.com/maps/place/The+Nosh+Box/data=!4m2!3m1!1s0x8085817d1410c2cf:0xc72c3454f2701fca
The Charter Oak Restaurant,https://www.google.com/maps/place/The+Charter+Oak+Restaurant/data=!4m2!3m1!1s0x808450beb2256727:0x1c17d39804c7ca32
Arbor,https://www.google.com/maps/place/Arbor/data=!4m2!3m1!1s0x8085815c2aaead67:0xa087f5a12c498537
Medicine for Nightmares,https://www.google.com/maps/place/Medicine+for+Nightmares/data=!4m2!3m1!1s0x808f7fbe522ae505:0x3adfc615fe257120
Californios,https://www.google.com/maps/place/Californios/data=!4m2!3m1!1s0x808f7e38c2f4f021:0x752aa9a19541656d
Prelude,https://www.google.com/maps/place/Prelude/data=!4m2!3m1!1s0x808580602db00001:0x8bc584df44618303
MENSHO,https://www.google.com/maps/place/MENSHO/data=!4m2!3m1!1s0x80857d65126c798d:0x86dc396e20083410
Tony's Pizza Napoletana,https://www.google.com/maps/place/Tony's+Pizza+Napoletana/data=!4m2!3m1!1s0x808580f112dc711d:0xbfb3fcde3487fb40
Pizzeria da Laura,https://www.google.com/maps/place/Pizzeria+da+Laura/data=!4m2!3m1!1s0x80857fa50f5e8545:0xf417eeb83e488d9d
Sun Moon Studio,https://www.google.com/maps/place/Sun+Moon+Studio/data=!4m2!3m1!1s0x80857f8bcb2b98d3:0x6aa4add8ef57dae2
La Note,https://www.google.com/maps/place/La+Note/data=!4m2!3m1!1s0x80857e82d280ff07:0x4ab1779424f266c2
Forbidden Island,https://www.google.com/maps/place/Forbidden+Island/data=!4m2!3m1!1s0x808f86d2fdb659bb:0x44465e5d94b6b023
B-Side,https://www.google.com/maps/place/B-Side/data=!4m2!3m1!1s0x80858098d47aa9d7:0x8ad3ecea32e68309
Cantina Los Mayas,https://www.google.com/maps/place/Cantina+Los+Mayas/data=!4m2!3m1!1s0x8085871ba7173433:0xf9c0ff4d4c019935
Good Good Culture Club,https://www.google.com/maps/place/Good+Good+Culture+Club/data=!4m2!3m1!1s0x808f7ff1a4ac74e5:0x74f7579e95698eb8
Prik Hom,https://www.google.com/maps/place/Prik+Hom/data=!4m2!3m1!1s0x80858720272668bf:0xa9c4f38cbc1adc1e
Vientian Cafe,https://www.google.com/maps/place/Vientian+Cafe/data=!4m2!3m1!1s0x808f86448a6e216b:0x7a253e7fe186602a
Rich Table,https://www.google.com/maps/place/Rich+Table/data=!4m2!3m1!1s0x8085809f40b8fd87:0x7b5e765335d416ff
Kitchen Istanbul,https://www.google.com/maps/place/Kitchen+Istanbul/data=!4m2!3m1!1s0x8085873bfaf2b7fb:0x741f5db918147b2a
Mingala Restaurant,https://www.google.com/maps/place/Mingala+Restaurant/data=!4m2!3m1!1s0x808fc643c0c8acdb:0x481fc0c946b69cd0
Bar Crenn,https://www.google.com/maps/place/Bar+Crenn/data=!4m2!3m1!1s0x808580d085a8ae2f:0xc573c81c22347a3b
Khan Toke Thai House,https://www.google.com/maps/place/Khan+Toke+Thai+House/data=!4m2!3m1!1s0x8085872d6ffab961:0xb7bbcfb64818410f
Lers Ros Thai,https://www.google.com/maps/place/Lers+Ros+Thai/data=!4m2!3m1!1s0x80858098d93dd5f7:0x903c46656fc83655
Basil Thai Restaurant & Bar,https://www.google.com/maps/place/Basil+Thai+Restaurant+%26+Bar/data=!4m2!3m1!1s0x8085808279bff095:0x37d26a9fe782c585
Daughter Thai Kitchen,https://www.google.com/maps/place/Daughter+Thai+Kitchen/data=!4m2!3m1!1s0x808f87853137d81f:0xfbff9c4f3ffd4a6f
Nari,https://www.google.com/maps/place/Nari/data=!4m2!3m1!1s0x80858166f369ff09:0xf1e90a1ba1488942
Khao Tiew,https://www.google.com/maps/place/Khao+Tiew/data=!4m2!3m1!1s0x808f7d8b7434602d:0xd770a8f0a3ce0dde
Amphawa Thai Noodle House,https://www.google.com/maps/place/Amphawa+Thai+Noodle+House/data=!4m2!3m1!1s0x80858716eb837641:0xf39bf54a65711394
Aggregate Supply,https://www.google.com/maps/place/Aggregate+Supply/data=!4m2!3m1!1s0x808f7e3d0154012b:0x3e14b859e52219f4
Poor Honey's Used Furniture,https://www.google.com/maps/place/Poor+Honey's+Used+Furniture/data=!4m2!3m1!1s0x808f86645b75cbbb:0xfd163dbb486fa10c
Indochino,https://www.google.com/maps/place/Indochino/data=!4m2!3m1!1s0x808580884baaffa9:0x62e70f9af78e7b69
Al's Attire,https://www.google.com/maps/place/Al's+Attire/data=!4m2!3m1!1s0x808580f3f82a7cab:0x13d1cd6e58fd6e61
MATTINA Restaurant,https://www.google.com/maps/place/MATTINA+Restaurant/data=!4m2!3m1!1s0x8085815868e63c61:0x5e1eac56e9464194
Rusty Ladle,https://www.google.com/maps/place/Rusty+Ladle/data=!4m2!3m1!1s0x8085874b55289407:0xf69c33b7a89f9f22
Burrows Pocket Park,https://www.google.com/maps/place/Burrows+Pocket+Park/data=!4m2!3m1!1s0x808f7ee2d1f58243:0x9b9762b1f78a2626
Nepa Indian Cuisine,https://www.google.com/maps/place/Nepa+Indian+Cuisine/data=!4m2!3m1!1s0x808581439ab18fc7:0xdff5a84bf8b8316c
Geographic center of San Francisco,https://www.google.com/maps/place/Geographic+center+of+San+Francisco/data=!4m2!3m1!1s0x808f7f0042aa2bfb:0x4a8c5bff7722a318
Anchor Electronics,https://www.google.com/maps/place/Anchor+Electronics/data=!4m2!3m1!1s0x808fca25ba26dfd5:0xc0ca43e28395709a
Prescott Market West Oakland,https://www.google.com/maps/place/Prescott+Market+West+Oakland/data=!4m2!3m1!1s0x80857f00478fdeb5:0xa5b7452dde065a5f
La Loulou,https://www.google.com/maps/place/La+Loulou/data=!4m2!3m1!1s0x80857d001a13abd5:0x75b3846a046f9b7b
Oakland Public Library: Oakland Tool Lending Library,https://www.google.com/maps/place/Oakland+Public+Library:+Oakland+Tool+Lending+Library/data=!4m2!3m1!1s0x80857de061d5a141:0xdf95904bea9ddac8
Live Oak Park,https://www.google.com/maps/place/Live+Oak+Park/data=!4m2!3m1!1s0x80857ea626baf96d:0xbad4ce5d3bdd5b2a
Refuge,https://www.google.com/maps/place/Refuge/data=!4m2!3m1!1s0x808def1273196605:0xd99f240cb4c0afcb
Visitacion Valley Greenway Community Garden,https://www.google.com/maps/place/Visitacion+Valley+Greenway+Community+Garden/data=!4m2!3m1!1s0x808f7ed9528f0001:0xb8a301c7c847e5aa
The Sage & Drifter,https://www.google.com/maps/place/The+Sage+%26+Drifter/data=!4m2!3m1!1s0x808587664906508b:0xac5fc1a37a6f867e
Pacific Cocktail Haven,https://www.google.com/maps/place/Pacific+Cocktail+Haven/data=!4m2!3m1!1s0x8085808e80f0678b:0x65dd807d5d205482
Trick Dog,https://www.google.com/maps/place/Trick+Dog/data=!4m2!3m1!1s0x808f7e373fb8cf15:0x1c67d1b3579cae7f
True Laurel,https://www.google.com/maps/place/True+Laurel/data=!4m2!3m1!1s0x808f7e3747a767cf:0x654f83ac573dce90
Victory Point Cafe,https://www.google.com/maps/place/Victory+Point+Cafe/data=!4m2!3m1!1s0x80857e9f793e8573:0x12a4d9e6777828e6
Mariposa Baking Company,https://www.google.com/maps/place/Mariposa+Baking+Company/data=!4m2!3m1!1s0x80857dde294b1877:0x71778394c5ac34c7
Sana'a Cafe,https://www.google.com/maps/place/Sana'a+Cafe/data=!4m2!3m1!1s0x808f8181dae45357:0xe5d786796adb4b9a
Freedom Archives,https://www.google.com/maps/place/Freedom+Archives/data=!4m2!3m1!1s0x0:0x23f76685f30803d3
King of Noodles,https://www.google.com/maps/place/King+of+Noodles/data=!4m2!3m1!1s0x80858765e5865fc3:0xfe4135c3d8f799f
Big River Estuary State Marine Conservation Area,https://www.google.com/maps/place/Big+River+Estuary+State+Marine+Conservation+Area/data=!4m2!3m1!1s0x8081b2ba11e812ef:0x38d0272625189697
Magnolia SF - Haight,https://www.google.com/maps/place/Magnolia+SF+-+Haight/data=!4m2!3m1!1s0x808580acc02b4813:0xf44ccbad36884160
hed verythai,https://www.google.com/maps/place/hed+verythai/data=!4m2!3m1!1s0x8085819c330a048b:0xa4fc522fa6bf0f28
Hed 11,https://www.google.com/maps/place/Hed+11/data=!4m2!3m1!1s0x808581007dd906f3:0x900517242757106c
Gao Viet Kitchen,https://www.google.com/maps/place/Gao+Viet+Kitchen/data=!4m2!3m1!1s0x8085872470ab1ffb:0xbda5fb88a30409d2
Funky Elephant SF,https://www.google.com/maps/place/Funky+Elephant+SF/data=!4m2!3m1!1s0x808f7f4da3cb3c73:0xfb1230fa6c462ea
Funky Elephant Berkeley,https://www.google.com/maps/place/Funky+Elephant+Berkeley/data=!4m2!3m1!1s0x80857ece42e611c3:0xa07b39b6280f1c7
Rise & Grind Coffee and Tea,https://www.google.com/maps/place/Rise+%26+Grind+Coffee+and+Tea/data=!4m2!3m1!1s0x808587410f37b989:0x904bcb3784440062
Bageletto,https://www.google.com/maps/place/Bageletto/data=!4m2!3m1!1s0x808f7fd5f1e7f46f:0x3e54d0c7a2d93598
Rosicrucian Egyptian Museum,https://www.google.com/maps/place/Rosicrucian+Egyptian+Museum/data=!4m2!3m1!1s0x808fcb6b68eb46d5:0x813b70ab82510592
Book Society,https://www.google.com/maps/place/Book+Society/data=!4m2!3m1!1s0x80857d00021479e7:0xa64f821da66cedd4
"Mersea Restaurant, Bar and Venue","https://www.google.com/maps/place/Mersea+Restaurant,+Bar+and+Venue/data=!4m2!3m1!1s0x80858034df3956db:0x6b70acebf55ec401"
Mira Flores,https://www.google.com/maps/place/Mira+Flores/data=!4m2!3m1!1s0x80857de999c06419:0x90b22dff01cbd76d
Paxton Gate,https://www.google.com/maps/place/Paxton+Gate/data=!4m2!3m1!1s0x808f7e3d00c84e49:0xe1ba500bdae8c3c1
Studios 11,https://www.google.com/maps/place/Studios+11/data=!4m2!3m1!1s0x808f80b8674e5689:0x2124fa9b58e0e24f
NIDO's BackYard,https://www.google.com/maps/place/NIDO's+BackYard/data=!4m2!3m1!1s0x808f812e2917f32b:0x1bf9d2b17054f847
Odin,https://www.google.com/maps/place/Odin/data=!4m2!3m1!1s0x808f81f4546d3089:0xb2bad0e02a579241
Convict Lake,https://www.google.com/maps/place/Convict+Lake/data=!4m2!3m1!1s0x809607d63826728f:0x349f696b8a9dfae3
Outta Sight Pizza,https://www.google.com/maps/place/Outta+Sight+Pizza/data=!4m2!3m1!1s0x808581ae499d608b:0xe0f081137f64ac3f
Osmosis Day Spa Sanctuary,https://www.google.com/maps/place/Osmosis+Day+Spa+Sanctuary/data=!4m2!3m1!1s0x80842ff66574dec1:0xa098785e1d6b9021
Vinteige,https://www.google.com/maps/place/Vinteige/data=!4m2!3m1!1s0x8085617c75b37375:0x966a085e69096ded
SOBU,https://www.google.com/maps/place/SOBU/data=!4m2!3m1!1s0x808f80b6e1b8da5f:0x2d949a03ff7c6c14
Cafe Shoji,https://www.google.com/maps/place/Cafe+Shoji/data=!4m2!3m1!1s0x8085810016cfab49:0xcd7aa88addc83b7e
Delah Coffee,https://www.google.com/maps/place/Delah+Coffee/data=!4m2!3m1!1s0x808581990ca0ce2f:0x944118dbe8c9038d
La Mediterranee,https://www.google.com/maps/place/La+Mediterranee/data=!4m2!3m1!1s0x808580c63f71f53b:0x57e7ea44460fcc61
Caché,https://www.google.com/maps/place/Cach%C3%A9/data=!4m2!3m1!1s0x808587b5c59e36f3:0xa63dcab38983074a
Oraan Thai Eatery,https://www.google.com/maps/place/Oraan+Thai+Eatery/data=!4m2!3m1!1s0x8085873796c7c12f:0x7adfd02ddbf51862
The Saap Avenue,https://www.google.com/maps/place/The+Saap+Avenue/data=!4m2!3m1!1s0x80857df3e5a2c183:0xeb29de390d29d4c4
Tropical Garden Hot Tub & Tanning,https://www.google.com/maps/place/Tropical+Garden+Hot+Tub+%26+Tanning/data=!4m2!3m1!1s0x808f7c0cd23982cd:0x62f66700d36f544e
Shabu Club,https://www.google.com/maps/place/Shabu+Club/data=!4m2!3m1!1s0x808587162b94c623:0x1d3ba3ebed51d6ea
Kahnfections,https://www.google.com/maps/place/Kahnfections/data=!4m2!3m1!1s0x808f7e3983fa4199:0xe4015cb32f236e63
The Marshall Store,https://www.google.com/maps/place/The+Marshall+Store/data=!4m2!3m1!1s0x8085ce058d6d3be9:0xafc049ddc9087863
Lily,https://www.google.com/maps/place/Lily/data=!4m2!3m1!1s0x8085871b71d13bcd:0xcfdfcc17c6afc30
um.ma,https://www.google.com/maps/place/um.ma/data=!4m2!3m1!1s0x0:0xe05b57ade12e7221
Komeya No Bento,https://www.google.com/maps/place/Komeya+No+Bento/data=!4m2!3m1!1s0x0:0x70f4d894dbf24402
Old Jerusalem Restaurant,https://www.google.com/maps/place/Old+Jerusalem+Restaurant/data=!4m2!3m1!1s0x808f7f3bbe2e7a55:0xe7a0411454a61bed
Moody Goose Vintage,https://www.google.com/maps/place/Moody+Goose+Vintage/data=!4m2!3m1!1s0x8085810e6d5f9933:0x4b7150ec37b89e26
Shizen,https://www.google.com/maps/place/Shizen/data=!4m2!3m1!1s0x808f7e21a0ce5121:0xc098d695dbb20e9f
Casa Borinqueña,https://www.google.com/maps/place/Casa+Borinque%C3%B1a/data=!4m2!3m1!1s0x80857fe7603be007:0x6710c37541d19c22
Rad Radish,https://www.google.com/maps/place/Rad+Radish/data=!4m2!3m1!1s0x80858164a6d1ea73:0xbdeec628c0f05796
Kokkari Estiatorio,https://www.google.com/maps/place/Kokkari+Estiatorio/data=!4m2!3m1!1s0x80858060747de94d:0xb3d399f14d2b6c40
HINODEYA Ramen Japantown,https://www.google.com/maps/place/HINODEYA+Ramen+Japantown/data=!4m2!3m1!1s0x808580b8ce6128d3:0x9335b3e8ce6769fb
The Progress,https://www.google.com/maps/place/The+Progress/data=!4m2!3m1!1s0x808580b9a3e835f3:0xd1e4dd4d58be86b6
